,feature_id,,,,,,function,,,,,
,fig|6666666.25437.peg.1152,,,,,,Xaa-Pro dipeptidyl-peptidase (EC 3.4.14.11),,,,,
,fig|6666666.25437.peg.1153,,,,,,Beta-lactamase class C and other penicillin binding proteins,,,,,
,fig|6666666.25437.peg.1154,,,,,,Conjugated bile salt hydrolase related amidase,,,,,
,fig|6666666.25437.rna.62,,,,,,tRNA-Glu-CTC,,,,,
,fig|6666666.25437.rna.63,,,,,,tRNA-Gln-CTG,,,,,
,fig|6666666.25437.peg.1155,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1156,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1157,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1158,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1159,,,,,,Glucose-6-phosphate isomerase (EC 5.3.1.9),,,,,
,fig|6666666.25437.peg.1160,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1161,,,,,,FIG00743109: hypothetical protein,,,,,
,fig|6666666.25437.peg.1162,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1163,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1164,,,,,,peptidoglycan lytic protein P45,,,,,
,fig|6666666.25437.peg.1165,,,,,,FIG00745420: hypothetical protein,,,,,
,fig|6666666.25437.peg.1166,,,,,,Asparaginyl-tRNA synthetase (EC 6.1.1.22),,,,,
,fig|6666666.25437.peg.1167,,,,,,putative integral membrane protein,,,,,
,fig|6666666.25437.peg.1168,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1169,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1170,,,,,,Acetyltransferase GNAT family,,,,,
,fig|6666666.25437.peg.1171,,,,,,3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35),,,,,
,fig|6666666.25437.peg.1172,,,,,,similar to glutathione reductase,,,,,
,fig|6666666.25437.peg.1173,,,,,,integral membrane protein,,,,,
,fig|6666666.25437.peg.1174,,,,,,Predicted transcriptional regulator,,,,,
,fig|6666666.25437.peg.1175,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1176,,,,,,Hydrolase (HAD superfamily),,,,,
,fig|6666666.25437.peg.1177,,,,,,6-phosphogluconolactonase (EC 3.1.1.31),,,,,
,fig|6666666.25437.peg.1178,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1179,,,,,,Teichoic acid export ATP-binding protein TagH (EC 3.6.3.40),,,,,
,fig|6666666.25437.peg.1180,,,,,,Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),,,,,
,fig|6666666.25437.peg.1181,,,,,,Phosphoglucosamine mutase (EC 5.4.2.10),,,,,
,fig|6666666.25437.peg.1182,,,,,,uncharacterized secreted protein YBBR Bacillus subtilis homolog,,,,,
,fig|6666666.25437.peg.1183,,,,,,Hypothetical protein YbbP contains nucleotide-binding domain of DisA bacterial checkpoint controller,,,,,
,fig|6666666.25437.peg.1184,,,,,,FIG028593: membrane protein,,,,,
,fig|6666666.25437.peg.1185,,,,,,Na+/H+ antiporter,,,,,
,fig|6666666.25437.peg.1186,,,,,,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158),,,,,
,fig|6666666.25437.peg.1187,,,,,,Exodeoxyribonuclease III (EC 3.1.11.2),,,,,
,fig|6666666.25437.peg.1188,,,,,,Exonuclease,,,,,
,fig|6666666.25437.peg.1189,,,,,,acetyltransferase (putative),,,,,
,fig|6666666.25437.peg.1190,,,,,,ATPase YjeE predicted to have essential role in cell wall biosynthesis,,,,,
,fig|6666666.25437.peg.1191,,,,,,Phosphate acetyltransferase (EC 2.3.1.8),,,,,
,fig|6666666.25437.peg.1192,,,,,,Uracil-DNA glycosylase family 1,,,,,
,fig|6666666.25437.peg.1193,,,,,,tmRNA-binding protein SmpB,,,,,
,fig|6666666.25437.peg.1194,,,,,,3'-to-5' exoribonuclease RNase R,,,,,
,fig|6666666.25437.peg.1195,,,,,,Preprotein translocase subunit SecG (TC 3.A.5.1.1),,,,,
,fig|6666666.25437.peg.1196,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1197,,,,,,Enolase (EC 4.2.1.11),,,,,
,fig|6666666.25437.peg.1198,,,,,,Triosephosphate isomerase (EC 5.3.1.1),,,,,
,fig|6666666.25437.peg.1199,,,,,,Phosphoglycerate kinase (EC 2.7.2.3),,,,,
,fig|6666666.25437.peg.1200,,,,,,NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),,,,,
,fig|6666666.25437.rna.64,,,,,,tRNA-Arg-CCG,,,,,
,fig|6666666.25437.peg.1201,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1202,,,,,,Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),,,,,
,fig|6666666.25437.peg.1203,,,,,,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92),,,,,
,fig|6666666.25437.peg.1204,,,,,,Cytoplasmic hypothetical protein DUF199,,,,,
,fig|6666666.25437.peg.1205,,,,,,Hypothetical protein UPF0052,,,,,
,fig|6666666.25437.peg.1206,,,,,,Hypothetical ATP-binding protein UPF0042 contains P-loop,,,,,
,fig|6666666.25437.peg.1207,,,,,,Gamma-glutamylcysteine synthetase,,,,,
,fig|6666666.25437.peg.1208,,,,,,6-phosphogluconolactonase (EC 3.1.1.31),,,,,
,fig|6666666.25437.peg.1209,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1210,,,,,,integral membrane protein,,,,,
,fig|6666666.25437.peg.1211,,,,,,Excinuclease ABC subunit A,,,,,
,fig|6666666.25437.peg.1212,,,,,,Excinuclease ABC subunit B,,,,,
,fig|6666666.25437.peg.1213,,,,,,Thioredoxin reductase (EC 1.8.1.9),,,,,
,fig|6666666.25437.peg.1214,,,,,,Thiol peroxidase Tpx-type (EC 1.11.1.15),,,,,
,fig|6666666.25437.peg.1215,,,,,,UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9),,,,,
,fig|6666666.25437.peg.1216,,,,,,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94),,,,,
,fig|6666666.25437.peg.1217,,,,,,Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-),,,,,
,fig|6666666.25437.peg.1218,,,,,,HPr kinase/phosphorylase (EC 2.7.1.-) (EC 2.7.4.-),,,,,
,fig|6666666.25437.peg.1219,,,,,,Cell division topological determinant MinJ,,,,,
,fig|6666666.25437.peg.1220,,,,,,Peptide chain release factor 2,,,,,
,fig|6666666.25437.peg.1221,,,,,,Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1),,,,,
,fig|6666666.25437.peg.1222,,,,,,Ribosomal subunit interface protein,,,,,
,fig|6666666.25437.peg.1223,,,,,,Competence protein F homolog phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy,,,,,
,fig|6666666.25437.peg.1224,,,,,,ComF operon protein A DNA transporter ATPase,,,,,
,fig|6666666.25437.peg.1225,,,,,,FIG000605: protein co-occurring with transport systems (COG1739),,,,,
,fig|6666666.25437.peg.1226,,,,,,Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-),,,,,
,fig|6666666.25437.peg.1227,,,,,,Antiholin-like protein LrgA,,,,,
,fig|6666666.25437.peg.1228,,,,,,LrgA-associated membrane protein LrgB,,,,,
,fig|6666666.25437.peg.1229,,,,,,Adenine deaminase (EC 3.5.4.2),,,,,
,fig|6666666.25437.peg.1230,,,,,,transport protein,,,,,
,fig|6666666.25437.peg.1231,,,,,,Heat shock protein 60 family chaperone GroEL,,,,,
,fig|6666666.25437.peg.1232,,,,,,Heat shock protein 60 family co-chaperone GroES,,,,,
,fig|6666666.25437.peg.1233,,,,,,Redox-sensitive transcriptional regulator (AT-rich DNA-binding protein),,,,,
,fig|6666666.25437.peg.1234,,,,,,YgjD/Kae1/Qri7 family required for threonylcarbamoyladenosine (t(6)A) formation in tRNA,,,,,
,fig|6666666.25437.peg.1235,,,,,,Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-),,,,,
,fig|6666666.25437.peg.1236,,,,,,Inactive homolog of metal-dependent proteases putative molecular chaperone,,,,,
,fig|6666666.25437.peg.1237,,,,,,Acyl-ACP thioesterase,,,,,
,fig|6666666.25437.peg.1238,,,,,,rRNA small subunit methyltransferase I,,,,,
,fig|6666666.25437.peg.1239,,,,,,DNA replication intiation control protein YabA,,,,,
,fig|6666666.25437.peg.1240,,,,,,DNA polymerase III delta prime subunit (EC 2.7.7.7),,,,,
,fig|6666666.25437.peg.1241,,,,,,protein from nitrogen regulatory protein P-II (GLNB) family ortholog YAAQ B. subtilis,,,,,
,fig|6666666.25437.peg.1242,,,,,,Thymidylate kinase (EC 2.7.4.9),,,,,
,fig|6666666.25437.peg.1243,,,,,,hypothetical protein,,,,,
,fig|6666666.25437.peg.1244,,,,,,Recombination protein RecR,,,,,
,fig|6666666.25437.peg.1245,,,,,,FIG000557: hypothetical protein co-occurring with RecR,,,,,
,fig|6666666.25437.peg.1246,,,,,,DNA polymerase III subunits gamma and tau (EC 2.7.7.7),,,,,
,fig|6666666.25437.peg.1247,,,,,,tRNA-specific adenosine-34 deaminase (EC 3.5.4.-),,,,,
,fig|6666666.25437.peg.1248,,,,,,Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52),,,,,
,fig|6666666.25437.peg.1249,,,,,,Glutaredoxin-like protein NrdH required for reduction of Ribonucleotide reductase class Ib,,,,,
,fig|6666666.25437.peg.1250,,,,,,Ribonucleotide reductase of class Ib (aerobic) alpha subunit (EC 1.17.4.1),,,,,
,fig|6666666.25437.peg.1251,,,,,,Ribonucleotide reductase of class Ib (aerobic) beta subunit (EC 1.17.4.1),,,,,
,fig|6666666.25437.peg.1252,,,,,,membrane protein,,,,,
,fig|6666666.25437.peg.1253,,,,,,LSU ribosomal protein L7/L12 (P1/P2),,,,,
,fig|6666666.25437.peg.1254,,,,,,LSU ribosomal protein L10p (P0),,,,,
,fig|6666666.25437.peg.1255,,,,,,LSU ribosomal protein L1p (L10Ae),,,,,
,fig|6666666.25437.peg.1256,,,,,,LSU ribosomal protein L11p (L12e),,,,,
,fig|6666666.25437.peg.1257,,,,,,Transcription antitermination protein NusG,,,,,
,fig|6666666.25437.peg.1258,,,,,,Preprotein translocase SecE subunit,,,,,
,fig|6666666.25437.peg.1259,,,,,,ComX,,,,,
,fig|6666666.25437.peg.1260,,,,,,TrmH family tRNA/rRNA methyltransferase YacO (EC 2.1.1.-),,,,,
,fig|6666666.25437.peg.1261,,,,,,COG1939: Ribonuclease III family protein,,,,,
,fig|6666666.25437.peg.1262,,,,,,Cysteinyl-tRNA synthetase (EC 6.1.1.16),,,,,
,fig|6666666.25437.peg.1263,,,,,,DNA repair protein RadA,,,,,
,fig|6666666.25437.peg.1264,,,,,,Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23),,,,,
,fig|6666666.25437.peg.1265,,,,,,Ribose 5-phosphate isomerase A (EC 5.3.1.6),,,,,
,fig|6666666.25437.peg.1266,,,,,,Phosphoglycerate mutase (EC 5.4.2.1),,,,,
,fig|6666666.25437.peg.1267,,,,,,Permease of the drug/metabolite transporter (DMT) superfamily,,,,,
,fig|6666666.25437.peg.1268,,,,,,Malate permease,,,,,
,fig|6666666.25437.peg.1269,,,,,,Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr subfamily F2 (as in PMID19099556),,,,,
,fig|6666666.25437.peg.1270,,,,,,Catalase (EC 1.11.1.6),,,,,
,fig|6666666.25437.rna.65,,,,,,tRNA-Leu-AAG,,,,,
,fig|6666666.25437.peg.1271,,,,,,Homoserine kinase (EC 2.7.1.39),,,,,
,fig|6666666.25437.peg.1272,,,,,,Putative metallopeptidase (Zinc) SprT family,,,,,
,fig|6666666.25437.peg.1273,,,,,,Transcription accessory protein (S1 RNA-binding domain),,,,,
,fig|6666666.25437.peg.1274,,,,,,NAD synthetase (EC 6.3.1.5),,,,,
,fig|6666666.25437.peg.1275,,,,,,Nicotinate phosphoribosyltransferase (EC 2.4.2.11),,,,,
,fig|6666666.25437.peg.1276,,,,,,N-acetylmannosaminyltransferase (EC 2.4.1.187),,,,,
,fig|6666666.25437.peg.1277,,,,,,Transcriptional regulator,,,,,
,fig|6666666.25437.rna.66,,,,,,tRNA-Gln-TTG,,,,,
,fig|6666666.25437.rna.67,,,,,,tRNA-Tyr-GTA,,,,,
,fig|6666666.25437.peg.1278,,,,,,Di/tripeptide permease DtpT,,,,,
,fig|6666666.25437.peg.1279,,,,,,Large-conductance mechanosensitive channel,,,,,
,fig|6666666.25437.peg.1280,,,,,,Glutamine synthetase type I (EC 6.3.1.2),,,,,
,fig|6666666.25437.peg.1281,,,,,,transcriptional regulator; glutamine synthetase repressor,,,,,
,fig|6666666.25437.rna.68,,,,,,tRNA-Thr-CGT,,,,,
,fig|6666666.25437.rna.69,,,,,,tRNA-Asn-GTT,,,,,
